delta,alpha,Re,Cl,Cd,Cm,Cl_alpha
13.38,-6,0.3,1.0325,0.08724,-0.183,5.35664
13.38,-6,0.4,1.0747,0.08909,-0.1891,5.4457
13.38,-6,0.5,1.0989,0.0898,-0.1924,5.52482
13.38,-6,0.6,1.11563,0.09013,-0.1947,5.54388
13.38,-6,0.7,1.12927,0.09033,-0.1966,5.53285
13.38,-6,0.8,1.14105,0.09049,-0.1982,5.52538
13.38,-6,0.9,1.15132,0.09063,-0.1996,5.53421
13.38,-6,1,1.16077,0.09076,-0.201,5.5398
13.38,-6,1.25,1.18117,0.09104,-0.2038,5.5428
13.38,-6,1.5,1.19816,0.09127,-0.2061,5.54684
13.38,-6,1.75,1.21235,0.09146,-0.2081,5.52982
13.38,-6,2,1.22422,0.09161,-0.2097,5.53133
13.38,-6,2.5,1.24343,0.09184,-0.2125,5.54198
13.38,-6,3,1.16832,0.09023,-0.1899,4.42671
13.38,-6,3.5,1.27169,0.09219,-0.2166,5.56517
13.38,-6,4,1.19242,0.09062,-0.193,4.45398
13.38,-5.5,0.2,1.00521,0.08487,-0.1715,5.42289
13.38,-5.5,0.3,1.07847,0.08859,-0.1822,5.18965
13.38,-5.5,0.4,1.12137,0.09046,-0.1883,5.26075
13.38,-5.5,0.5,1.14622,0.09117,-0.1916,5.33094
13.38,-5.5,0.6,1.16311,0.09148,-0.1939,5.34727
13.38,-5.5,0.7,1.17665,0.09166,-0.1957,5.33558
13.38,-5.5,0.8,1.18837,0.0918,-0.1972,5.32731
13.38,-5.5,0.9,1.19871,0.09194,-0.1987,5.33409
13.38,-5.5,1,1.20819,0.09204,-0.1999,5.33669
13.38,-5.5,1.25,1.2286,0.09229,-0.2027,5.33583
13.38,-5.5,1.5,1.24561,0.09246,-0.205,5.33404
13.38,-5.5,1.75,1.25964,0.09261,-0.207,5.31547
13.38,-5.5,2,1.27152,0.09274,-0.2086,5.31529
13.38,-5.5,2.5,1.29081,0.09295,-0.2113,5.3234
13.38,-5.5,3,1.20617,0.09099,-0.1879,4.26851
13.38,-5.5,3.5,1.31926,0.09331,-0.2155,5.34304
13.38,-5.5,4,1.23051,0.09137,-0.1911,4.29212
13.38,-5,0.2,1.05205,0.08626,-0.171,5.32011
13.38,-5,0.3,1.12325,0.08991,-0.1814,5.08161
13.38,-5,0.4,1.16669,0.09179,-0.1874,5.13423
13.38,-5,0.5,1.1921,0.09251,-0.1907,5.1909
13.38,-5,0.6,1.2091,0.09281,-0.193,5.20258
13.38,-5,0.7,1.22254,0.09297,-0.1947,5.18927
13.38,-5,0.8,1.23417,0.0931,-0.1962,5.17873
13.38,-5,0.9,1.24456,0.09321,-0.1976,5.18154
13.38,-5,1,1.25405,0.09331,-0.1989,5.17991
13.38,-5,1.25,1.27442,0.09353,-0.2016,5.17259
13.38,-5,1.5,1.29138,0.09367,-0.2038,5.16327
13.38,-5,1.75,1.30525,0.09378,-0.2058,5.14353
13.38,-5,2,1.31711,0.09387,-0.2074,5.14061
13.38,-5,2.5,1.33645,0.09407,-0.2102,5.14439
13.38,-5,3,1.24314,0.09168,-0.1858,4.22184
13.38,-5,3.5,1.36505,0.09432,-0.2142,5.15682
13.38,-5,4,1.26765,0.09207,-0.1889,4.23777
13.38,-4.5,0.2,1.09817,0.08765,-0.1703,5.25437
13.38,-4.5,0.3,1.1673,0.09121,-0.1804,5.0222
13.38,-4.5,0.4,1.21112,0.0931,-0.1864,5.05605
13.38,-4.5,0.5,1.23695,0.09383,-0.1898,5.09649
13.38,-4.5,0.6,1.25404,0.09411,-0.192,5.10253
13.38,-4.5,0.7,1.26735,0.09426,-0.1937,5.0872
13.38,-4.5,0.8,1.27888,0.09436,-0.1952,5.07354
13.38,-4.5,0.9,1.28926,0.09445,-0.1965,5.07117
13.38,-4.5,1,1.29872,0.09455,-0.1977,5.06476
13.38,-4.5,1.25,1.319,0.09474,-0.2004,5.04956
13.38,-4.5,1.5,1.33584,0.09487,-0.2026,5.03206
13.38,-4.5,1.75,1.34953,0.09498,-0.2044,5.01169
13.38,-4.5,2,1.36136,0.09506,-0.2061,5.00542
13.38,-4.5,2.5,1.38071,0.09519,-0.2089,5.00372
13.38,-4.5,3,1.28016,0.09235,-0.1837,4.2768
13.38,-4.5,3.5,1.40937,0.0953,-0.2127,5.00627
13.38,-4.5,4,1.30476,0.09277,-0.1867,4.28209
13.38,-4,0.2,1.14384,0.08903,-0.1696,5.21774
13.38,-4,0.3,1.21101,0.09248,-0.1793,4.99904
13.38,-4,0.4,1.25504,0.09438,-0.1853,5.01401
13.38,-4,0.5,1.28115,0.09512,-0.1887,5.03739
13.38,-4,0.6,1.29826,0.09539,-0.1909,5.03766
13.38,-4,0.7,1.31143,0.09551,-0.1925,5.02046
13.38,-4,0.8,1.32282,0.09559,-0.194,5.00346
13.38,-4,0.9,1.33317,0.09567,-0.1953,4.99546
13.38,-4,1,1.34255,0.09575,-0.1965,4.98437
13.38,-4,1.25,1.36265,0.09591,-0.1991,4.96098
13.38,-4,1.5,1.37931,0.09605,-0.2013,4.93569
13.38,-4,1.75,1.39282,0.09617,-0.2031,4.91532
13.38,-4,2,1.40458,0.09626,-0.2048,4.90552
13.38,-4,2.5,1.42389,0.09628,-0.2074,4.89781
13.38,-4,3,1.31804,0.093,-0.1814,4.41723
13.38,-4,3.5,1.45252,0.09627,-0.2111,4.88886
13.38,-4,4,1.34263,0.09342,-0.1845,4.41009
13.38,-3.5,0.2,1.18929,0.0904,-0.1687,5.20121
13.38,-3.5,0.3,1.25462,0.09373,-0.1781,4.99876
13.38,-3.5,0.4,1.2987,0.09565,-0.1842,4.99493
13.38,-3.5,0.5,1.32494,0.0964,-0.1876,5.00217
13.38,-3.5,0.6,1.34204,0.09666,-0.1897,4.99733
13.38,-3.5,0.7,1.35505,0.09675,-0.1914,4.97889
13.38,-3.5,0.8,1.36628,0.09681,-0.1928,4.95889
13.38,-3.5,0.9,1.37653,0.09687,-0.1941,4.94553
13.38,-3.5,1,1.38579,0.09692,-0.1952,4.93039
13.38,-3.5,1.25,1.40566,0.09707,-0.1978,4.89957
13.38,-3.5,1.5,1.42207,0.09721,-0.1999,4.86777
13.38,-3.5,1.75,1.4354,0.0973,-0.2017,4.84804
13.38,-3.5,2,1.44706,0.09735,-0.2033,4.83492
13.38,-3.5,2.5,1.46627,0.09735,-0.2058,4.8212
13.38,-3.5,3,1.35744,0.0936,-0.179,4.6224
13.38,-3.5,3.5,1.49478,0.0972,-0.2095,4.8002
13.38,-3.5,4,1.38191,0.09397,-0.182,4.60224
13.38,-3,0.2,1.23465,0.09176,-0.1678,5.19532
13.38,-3,0.3,1.29828,0.09495,-0.1768,5.00807
13.38,-3,0.4,1.34224,0.09689,-0.1829,4.98571
13.38,-3,0.5,1.36849,0.09766,-0.1864,4.9792
13.38,-3,0.6,1.38552,0.09791,-0.1885,4.97057
13.38,-3,0.7,1.39837,0.09799,-0.1901,4.95188
13.38,-3,0.8,1.40942,0.09802,-0.1915,4.92976
13.38,-3,0.9,1.41953,0.09806,-0.1928,4.91189
13.38,-3,1,1.42865,0.09809,-0.1939,4.89378
13.38,-3,1.25,1.44822,0.09821,-0.1964,4.85718
13.38,-3,1.5,1.46433,0.09831,-0.1985,4.82086
13.38,-3,1.75,1.4775,0.09835,-0.2002,4.80236
13.38,-3,2,1.48903,0.09838,-0.2017,4.78647
13.38,-3,2.5,1.5081,0.09837,-0.2041,4.76719
13.38,-3,3,1.39883,0.0942,-0.1761,4.86881
13.38,-3,3.5,1.53637,0.09813,-0.2077,4.73456
13.38,-3,4,1.42308,0.09437,-0.1793,4.83618
13.38,-2.5,0.2,1.27997,0.09311,-0.1668,5.19077
13.38,-2.5,0.3,1.34202,0.09616,-0.1755,5.01456
13.38,-2.5,0.4,1.38571,0.0981,-0.1816,4.97418
13.38,-2.5,0.5,1.41185,0.09888,-0.185,4.95746
13.38,-2.5,0.6,1.4288,0.09913,-0.1872,4.94684
13.38,-2.5,0.7,1.44148,0.09919,-0.1888,4.9292
13.38,-2.5,0.8,1.45234,0.09921,-0.1902,4.9062
13.38,-2.5,0.9,1.46227,0.09922,-0.1914,4.88516
13.38,-2.5,1,1.47123,0.09925,-0.1925,4.86546
13.38,-2.5,1.25,1.49047,0.0993,-0.1949,4.82538
13.38,-2.5,1.5,1.50624,0.09934,-0.1969,4.78702
13.38,-2.5,1.75,1.51926,0.09938,-0.1986,4.77024
13.38,-2.5,2,1.53064,0.0994,-0.1999,4.75236
13.38,-2.5,2.5,1.54952,0.09937,-0.2023,4.72834
13.38,-2.5,3,1.44246,0.09468,-0.1734,5.13192
13.38,-2.5,3.5,1.57746,0.0991,-0.2058,4.68537
13.38,-2.5,4,1.46638,0.09478,-0.1765,5.08834
13.38,-2,0.2,1.32523,0.09443,-0.1657,5.17892
13.38,-2,0.3,1.38576,0.09735,-0.1741,5.00742
13.38,-2,0.4,1.42902,0.0993,-0.1801,4.94983
13.38,-2,0.5,1.45499,0.10007,-0.1836,4.92719
13.38,-2,0.6,1.47184,0.10031,-0.1857,4.91669
13.38,-2,0.7,1.48439,0.10035,-0.1873,4.90153
13.38,-2,0.8,1.49504,0.10034,-0.1887,4.87918
13.38,-2,0.9,1.50479,0.10034,-0.1899,4.85664
13.38,-2,1,1.51357,0.10034,-0.191,4.83687
13.38,-2,1.25,1.53245,0.10035,-0.1933,4.79601
13.38,-2,1.5,1.54789,0.10038,-0.1952,4.75834
13.38,-2,1.75,1.56077,0.10039,-0.1968,4.74361
13.38,-2,2,1.57199,0.10038,-0.1982,4.7247
13.38,-2,2.5,1.59064,0.10035,-0.2004,4.69701
13.38,-2,3,1.48838,0.09504,-0.1709,5.38767
13.38,-2,3.5,1.61817,0.10011,-0.2039,4.64566
13.38,-2,4,1.51187,0.09523,-0.1737,5.33545
13.38,-1.5,0.2,1.37032,0.09572,-0.1644,5.15223
13.38,-1.5,0.3,1.42935,0.09854,-0.1726,4.97797
13.38,-1.5,0.4,1.47204,0.10045,-0.1786,4.90432
13.38,-1.5,0.5,1.4978,0.10124,-0.182,4.88035
13.38,-1.5,0.6,1.51457,0.10146,-0.1842,4.87222
13.38,-1.5,0.7,1.527,0.10149,-0.1858,4.86099
13.38,-1.5,0.8,1.53746,0.10147,-0.1871,4.84096
13.38,-1.5,0.9,1.54701,0.10144,-0.1883,4.81875
13.38,-1.5,1,1.55563,0.10141,-0.1893,4.8004
13.38,-1.5,1.25,1.57416,0.10141,-0.1916,4.76164
13.38,-1.5,1.5,1.58928,0.1014,-0.1934,4.72734
13.38,-1.5,1.75,1.60205,0.10138,-0.195,4.71485
13.38,-1.5,2,1.6131,0.10136,-0.1963,4.69594
13.38,-1.5,2.5,1.6315,0.10129,-0.1985,4.6658
13.38,-1.5,3,1.53641,0.09498,-0.1679,5.61388
13.38,-1.5,3.5,1.65855,0.1011,-0.2019,4.60849
13.38,-1.5,4,1.55942,0.0954,-0.1707,5.55588
13.38,-1,0.2,1.41509,0.09699,-0.1631,5.10451
13.38,-1,0.3,1.47256,0.0997,-0.171,4.9199
13.38,-1,0.4,1.51454,0.10158,-0.1769,4.83175
13.38,-1,0.5,1.5401,0.10238,-0.1804,4.81098
13.38,-1,0.6,1.55682,0.1026,-0.1826,4.8074
13.38,-1,0.7,1.56917,0.10262,-0.1841,4.80148
13.38,-1,0.8,1.57948,0.10257,-0.1854,4.7854
13.38,-1,0.9,1.58884,0.10253,-0.1865,4.76536
13.38,-1,1,1.59731,0.10251,-0.1875,4.74981
13.38,-1,1.25,1.61552,0.10246,-0.1897,4.71587
13.38,-1,1.5,1.63037,0.1024,-0.1916,4.68738
13.38,-1,1.75,1.64303,0.10238,-0.1931,4.67715
13.38,-1,2,1.65393,0.10232,-0.1944,4.65926
13.38,-1,2.5,1.67206,0.10225,-0.1966,4.6279
13.38,-1,3,1.58622,0.09462,-0.1646,5.79135
13.38,-1,3.5,1.69859,0.10209,-0.1999,4.56737
13.38,-1,4,1.6087,0.09497,-0.1674,5.73073
13.38,-0.5,0.2,1.45933,0.09824,-0.1618,5.03112
13.38,-0.5,0.3,1.51512,0.10085,-0.1694,4.82949
13.38,-0.5,0.4,1.55628,0.1027,-0.1752,4.72883
13.38,-0.5,0.5,1.58169,0.1035,-0.1787,4.71529
13.38,-0.5,0.6,1.5984,0.10373,-0.1808,4.71824
13.38,-0.5,0.7,1.61073,0.10374,-0.1824,4.71882
13.38,-0.5,0.8,1.62092,0.10371,-0.1836,4.70819
13.38,-0.5,0.9,1.63012,0.10369,-0.1846,4.692
13.38,-0.5,1,1.63847,0.10363,-0.1856,4.68035
13.38,-0.5,1.25,1.65642,0.1035,-0.1878,4.65361
13.38,-0.5,1.5,1.67105,0.10343,-0.1896,4.63289
13.38,-0.5,1.75,1.68363,0.10335,-0.1911,4.62481
13.38,-0.5,2,1.69438,0.1033,-0.1924,4.60885
13.38,-0.5,2.5,1.71224,0.10319,-0.1946,4.57746
13.38,-0.5,3,1.6373,0.09452,-0.1613,5.90472
13.38,-0.5,3.5,1.73824,0.10305,-0.1979,4.51648
13.38,-0.5,4,1.65926,0.09471,-0.164,5.84467
13.38,0,0.2,1.50281,0.09945,-0.1603,4.92906
13.38,0,0.3,1.55675,0.10199,-0.1677,4.70549
13.38,0,0.4,1.59698,0.10381,-0.1733,4.59476
13.38,0,0.5,1.62232,0.10463,-0.1768,4.59169
13.38,0,0.6,1.63909,0.10492,-0.1789,4.60283
13.38,0,0.7,1.65146,0.10498,-0.1804,4.61079
13.38,0,0.8,1.66158,0.10494,-0.1816,4.60684
13.38,0,0.9,1.67067,0.10481,-0.1827,4.59591
13.38,0,1,1.67893,0.10472,-0.1837,4.58891
13.38,0,1.25,1.69668,0.10458,-0.1858,4.5712
13.38,0,1.5,1.71118,0.10445,-0.1876,4.55957
13.38,0,1.75,1.7237,0.10437,-0.1891,4.55339
13.38,0,2,1.73431,0.10428,-0.1904,4.54011
13.38,0,2.5,1.7519,0.10418,-0.1925,4.50974
13.38,0,3,1.68906,0.09464,-0.1578,5.94305
13.38,0,3.5,1.77738,0.10395,-0.1957,4.45098
13.38,0,4,1.7105,0.09467,-0.1606,5.88655
13.38,0.5,0.2,1.54527,0.10065,-0.1588,4.79698
13.38,0.5,0.3,1.59716,0.10311,-0.1659,4.54899
13.38,0.5,0.4,1.63639,0.1049,-0.1714,4.43103
13.38,0.5,0.5,1.66175,0.10586,-0.1748,4.44066
13.38,0.5,0.6,1.67866,0.10626,-0.1768,4.46115
13.38,0.5,0.7,1.69113,0.10628,-0.1783,4.47705
13.38,0.5,0.8,1.70125,0.10617,-0.1795,4.48064
13.38,0.5,0.9,1.71027,0.10606,-0.1805,4.47601
13.38,0.5,1,1.71849,0.10593,-0.1815,4.47401
13.38,0.5,1.25,1.73613,0.10565,-0.1837,4.46643
13.38,0.5,1.5,1.75057,0.1055,-0.1855,4.46446
13.38,0.5,1.75,1.76304,0.10536,-0.187,4.45983
13.38,0.5,2,1.77356,0.10529,-0.1883,4.44977
13.38,0.5,2.5,1.79089,0.10511,-0.1904,4.4213
13.38,0.5,3,1.74079,0.10498,-0.192,5.90008
13.38,0.5,3.5,1.81587,0.10482,-0.1934,4.36712
13.38,0.5,4,1.76177,0.10469,-0.1945,5.84969
13.38,1,0.2,1.58645,0.10179,-0.1572,4.63501
13.38,1,0.3,1.63606,0.10416,-0.1641,4.36301
13.38,1,0.4,1.67424,0.10605,-0.1694,4.24107
13.38,1,0.5,1.69975,0.10722,-0.1726,4.2644
13.38,1,0.6,1.71688,0.10755,-0.1747,4.2949
13.38,1,0.7,1.72952,0.10756,-0.1762,4.31888
13.38,1,0.8,1.73971,0.1075,-0.1773,4.33046
13.38,1,0.9,1.74872,0.10731,-0.1784,4.33271
13.38,1,1,1.75695,0.10718,-0.1793,4.33564
13.38,1,1.25,1.77457,0.10686,-0.1814,4.3385
13.38,1,1.5,1.78903,0.10657,-0.1833,4.34595
13.38,1,1.75,1.80147,0.10643,-0.1848,4.34248
13.38,1,2,1.81191,0.10628,-0.1861,4.33593
13.38,1,2.5,1.829,0.10607,-0.1881,4.30999
13.38,1,3,1.79179,0.10585,-0.1897,5.77429
13.38,1,3.5,1.85354,0.1057,-0.191,4.26233
13.38,1,4,1.81236,0.10552,-0.1921,5.73202
13.38,1.5,0.2,1.62609,0.10283,-0.1556,4.44462
13.38,1.5,0.3,1.67323,0.10509,-0.1623,4.15215
13.38,1.5,0.4,1.71034,0.10737,-0.1671,4.02973
13.38,1.5,0.5,1.73611,0.1085,-0.1704,4.06652
13.38,1.5,0.6,1.75356,0.10887,-0.1725,4.1071
13.38,1.5,0.7,1.76644,0.10888,-0.1739,4.13892
13.38,1.5,0.8,1.77677,0.10872,-0.1751,4.15849
13.38,1.5,0.9,1.78583,0.10859,-0.1761,4.16769
13.38,1.5,1,1.7941,0.10845,-0.177,4.17508
13.38,1.5,1.25,1.81179,0.10808,-0.1791,4.18787
13.38,1.5,1.5,1.82635,0.1078,-0.1809,4.20372
13.38,1.5,1.75,1.83876,0.10751,-0.1824,4.20098
13.38,1.5,2,1.84916,0.1073,-0.1837,4.19797
13.38,1.5,2.5,1.86604,0.10698,-0.1857,4.17498
13.38,1.5,3,1.84134,0.10676,-0.1873,5.56864
13.38,1.5,3.5,1.89019,0.10656,-0.1886,4.13524
13.38,1.5,4,1.86158,0.10641,-0.1896,5.5358
13.38,2,0.2,1.66395,0.10372,-0.1541,4.22838
13.38,2,0.3,1.70847,0.10637,-0.1602,3.92202
13.38,2,0.4,1.74453,0.10877,-0.1647,3.8028
13.38,2,0.5,1.77067,0.10988,-0.168,3.8516
13.38,2,0.6,1.78851,0.11017,-0.1702,3.90175
13.38,2,0.7,1.80171,0.11013,-0.1716,3.94077
13.38,2,0.8,1.81224,0.11004,-0.1727,3.96784
13.38,2,0.9,1.82141,0.10981,-0.1738,3.98363
13.38,2,1,1.82976,0.10962,-0.1747,3.99464
13.38,2,1.25,1.8476,0.10929,-0.1767,4.01605
13.38,2,1.5,1.86233,0.10898,-0.1784,4.03855
13.38,2,1.75,1.87472,0.10871,-0.1798,4.03617
13.38,2,2,1.88511,0.10841,-0.1811,4.03648
13.38,2,2.5,1.9018,0.10796,-0.1832,4.0166
13.38,2,3,1.88877,0.10769,-0.1847,5.29017
13.38,2,3.5,1.92564,0.10747,-0.186,3.98564
13.38,2,4,1.90877,0.10731,-0.187,5.26732
13.38,2.5,0.2,1.69982,0.10438,-0.1525,3.98967
13.38,2.5,0.3,1.74165,0.10795,-0.1578,3.67872
13.38,2.5,0.4,1.77669,0.11015,-0.1623,3.56638
13.38,2.5,0.5,1.8033,0.11122,-0.1656,3.62466
13.38,2.5,0.6,1.82162,0.1115,-0.1678,3.68332
13.38,2.5,0.7,1.83518,0.11146,-0.1692,3.72855
13.38,2.5,0.8,1.84598,0.11124,-0.1704,3.76223
13.38,2.5,0.9,1.85531,0.11107,-0.1713,3.78377
13.38,2.5,1,1.86377,0.11086,-0.1722,3.79732
13.38,2.5,1.25,1.88183,0.11044,-0.1742,3.82537
13.38,2.5,1.5,1.89677,0.11012,-0.1758,3.85222
13.38,2.5,1.75,1.90914,0.10986,-0.1772,3.84987
13.38,2.5,2,1.91955,0.10961,-0.1784,3.85305
13.38,2.5,2.5,1.93608,0.10913,-0.1804,3.83628
13.38,2.5,3,1.93349,0.10867,-0.1821,4.9493
13.38,2.5,3.5,1.95969,0.10844,-0.1833,3.81437
13.38,2.5,4,1.95333,0.10824,-0.1843,4.93629
13.38,3,0.2,1.73353,0.1053,-0.1507,3.73236
13.38,3,0.3,1.77266,0.10947,-0.1555,3.42831
13.38,3,0.4,1.80676,0.11176,-0.1597,3.32638
13.38,3,0.5,1.83392,0.11275,-0.1631,3.39075
13.38,3,0.6,1.85277,0.11297,-0.1652,3.45636
13.38,3,0.7,1.86676,0.11284,-0.1667,3.50654
13.38,3,0.8,1.87787,0.11262,-0.1678,3.54555
13.38,3,0.9,1.88741,0.1123,-0.1689,3.57166
13.38,3,1,1.896,0.11208,-0.1697,3.58648
13.38,3,1.25,1.91432,0.11161,-0.1716,3.61868
13.38,3,1.5,1.92951,0.11128,-0.1732,3.64718
13.38,3,1.75,1.94186,0.11097,-0.1745,3.64465
13.38,3,2,1.9523,0.11076,-0.1756,3.65009
13.38,3,2.5,1.9687,0.11033,-0.1775,3.63627
13.38,3,3,1.97501,0.10992,-0.1791,4.55909
13.38,3,3.5,1.99216,0.10954,-0.1804,3.62317
13.38,3,4,1.99478,0.10922,-0.1815,4.55511
13.38,3.5,0.2,1.76492,0.1071,-0.1484,3.46057
13.38,3.5,0.3,1.80148,0.11127,-0.153,3.1763
13.38,3.5,0.4,1.83475,0.11329,-0.1572,3.08791
13.38,3.5,0.5,1.86247,0.1143,-0.1604,3.15441
13.38,3.5,0.6,1.88193,0.11454,-0.1625,3.22504
13.38,3.5,0.7,1.89637,0.11438,-0.164,3.27868
13.38,3.5,0.8,1.90784,0.11407,-0.1652,3.32148
13.38,3.5,0.9,1.91762,0.11382,-0.1661,3.3507
13.38,3.5,1,1.92634,0.11347,-0.1671,3.36551
13.38,3.5,1.25,1.94495,0.11287,-0.1689,3.39906
13.38,3.5,1.5,1.96038,0.11244,-0.1705,3.42637
13.38,3.5,1.75,1.97271,0.11217,-0.1718,3.42358
13.38,3.5,2,1.98321,0.11189,-0.1729,3.43054
13.38,3.5,2.5,1.99949,0.11149,-0.1747,3.41944
13.38,3.5,3,2.01296,0.11117,-0.176,4.13435
13.38,3.5,3.5,2.02288,0.11084,-0.1773,3.41446
13.38,3.5,4,2.03273,0.11051,-0.1784,4.13807
13.38,4,0.2,1.79389,0.10892,-0.1461,3.17832
13.38,4,0.3,1.8281,0.11297,-0.1505,2.92716
13.38,4,0.4,1.86067,0.11503,-0.1545,2.85491
13.38,4,0.5,1.88897,0.11589,-0.1578,2.91933
13.38,4,0.6,1.90906,0.11603,-0.1599,2.99275
13.38,4,0.7,1.92397,0.11588,-0.1614,3.04826
13.38,4,0.8,1.93583,0.11561,-0.1625,3.09312
13.38,4,0.9,1.94587,0.11526,-0.1634,3.12388
13.38,4,1,1.95472,0.115,-0.1642,3.1375
13.38,4,1.25,1.97361,0.11431,-0.1661,3.16955
13.38,4,1.5,1.98927,0.11375,-0.1677,3.19294
13.38,4,1.75,2.00157,0.1134,-0.1689,3.18996
13.38,4,2,2.01214,0.1131,-0.17,3.19767
13.38,4,2.5,2.02834,0.11268,-0.1717,3.18905
13.38,4,3,2.04711,0.11241,-0.173,3.69068
13.38,4,3.5,2.05171,0.11211,-0.1742,3.1912
13.38,4,4,2.06694,0.11189,-0.1753,3.70041
13.38,4.5,0.2,1.82037,0.11097,-0.1437,2.88929
13.38,4.5,0.3,1.85258,0.11496,-0.148,2.68401
13.38,4.5,0.4,1.8846,0.11674,-0.1519,2.62973
13.38,4.5,0.5,1.91344,0.11754,-0.1551,2.68799
13.38,4.5,0.6,1.93417,0.11768,-0.1572,2.76181
13.38,4.5,0.7,1.94957,0.11741,-0.1587,2.81759
13.38,4.5,0.8,1.96182,0.11711,-0.1598,2.86277
13.38,4.5,0.9,1.97213,0.11679,-0.1606,2.89348
13.38,4.5,1,1.98108,0.11644,-0.1615,2.90494
13.38,4.5,1.25,2.00025,0.11582,-0.1632,2.93288
13.38,4.5,1.5,2.01608,0.11536,-0.1646,2.94997
13.38,4.5,1.75,2.02836,0.11484,-0.1659,2.94705
13.38,4.5,2,2.03899,0.11447,-0.167,2.9548
13.38,4.5,2.5,2.05512,0.11398,-0.1687,2.94849
13.38,4.5,3,2.07736,0.11365,-0.1701,3.24356
13.38,4.5,3.5,2.07854,0.11338,-0.1712,2.95662
13.38,4.5,4,2.0973,0.11317,-0.1721,3.25745
13.38,5,0.2,1.84431,0.11307,-0.1413,2.59666
13.38,5,0.3,1.87497,0.11697,-0.1455,2.44837
13.38,5,0.4,1.9066,0.11873,-0.1492,2.41297
13.38,5,0.5,1.9359,0.11947,-0.1523,2.46144
13.38,5,0.6,1.95727,0.11946,-0.1544,2.53327
13.38,5,0.7,1.97315,0.11931,-0.1558,2.58781
13.38,5,0.8,1.98579,0.11878,-0.157,2.63163
13.38,5,0.9,1.99637,0.11838,-0.1578,2.66086
13.38,5,1,2.00541,0.11801,-0.1586,2.66954
13.38,5,1.25,2.02479,0.11735,-0.1602,2.69124
13.38,5,1.5,2.04074,0.1168,-0.1617,2.70032
13.38,5,1.75,2.05299,0.11643,-0.1628,2.69786
13.38,5,2,2.06369,0.11614,-0.1638,2.70504
13.38,5,2.5,2.07978,0.11553,-0.1655,2.70103
13.38,5,3,2.10375,0.11503,-0.167,2.80737
13.38,5,3.5,2.10329,0.11473,-0.168,2.71399
13.38,5,4,2.12382,0.1145,-0.1688,2.82365
13.38,5.5,0.2,1.86569,0.11551,-0.1389,2.30293
13.38,5.5,0.3,1.89534,0.11917,-0.143,2.22006
13.38,5.5,0.4,1.92674,0.12065,-0.1466,2.20337
13.38,5.5,0.5,1.95641,0.12126,-0.1496,2.23921
13.38,5.5,0.6,1.97839,0.1214,-0.1516,2.30678
13.38,5.5,0.7,1.99473,0.12102,-0.1531,2.35875
13.38,5.5,0.8,2.00774,0.12071,-0.154,2.39977
13.38,5.5,0.9,2.01857,0.12022,-0.1549,2.42635
13.38,5.5,1,2.02767,0.11987,-0.1556,2.43209
13.38,5.5,1.25,2.04721,0.11894,-0.1573,2.44615
13.38,5.5,1.5,2.0632,0.11834,-0.1587,2.44634
13.38,5.5,1.75,2.07543,0.11798,-0.1598,2.44492
13.38,5.5,2,2.08619,0.11765,-0.1608,2.45113
13.38,5.5,2.5,2.10225,0.11725,-0.1622,2.44963
13.38,5.5,3,2.12643,0.11685,-0.1634,2.3946
13.38,5.5,3.5,2.1259,0.11641,-0.1645,2.46644
13.38,5.5,4,2.14665,0.11599,-0.1654,2.41183
13.38,6,0.2,1.88451,0.11796,-0.1366,2.00991
13.38,6,0.3,1.91373,0.12146,-0.1406,1.99727
13.38,6,0.4,1.94507,0.1229,-0.144,1.99797
13.38,6,0.5,1.97499,0.12358,-0.1468,2.01939
13.38,6,0.6,1.99753,0.12337,-0.1489,2.08067
13.38,6,0.7,2.01432,0.123,-0.1503,2.12901
13.38,6,0.8,2.02767,0.12251,-0.1513,2.16608
13.38,6,0.9,2.03871,0.12208,-0.1521,2.18925
13.38,6,1,2.04785,0.12165,-0.1528,2.19235
13.38,6,1.25,2.06639,0.12083,-0.1543,2.197
13.38,6,1.5,2.08343,0.12024,-0.1555,2.18983
13.38,6,1.75,2.09566,0.11976,-0.1566,2.19015
13.38,6,2,2.10646,0.11932,-0.1576,2.19527
13.38,6,2.5,2.12253,0.11883,-0.159,2.19674
13.38,6,3,2.14564,0.11847,-0.1601,2.01517
13.38,6,3.5,2.14633,0.11817,-0.161,2.21679
13.38,6,4,2.16601,0.1179,-0.1617,2.03241
13.38,6.5,0.2,1.90078,0.12072,-0.1344,1.71867
13.38,6.5,0.3,1.9302,0.12414,-0.1382,1.77679
13.38,6.5,0.4,1.96161,0.12535,-0.1414,1.79235
13.38,6.5,0.5,1.99165,0.12564,-0.1442,1.79876
13.38,6.5,0.6,2.01469,0.12551,-0.1461,1.85209
13.38,6.5,0.7,2.03188,0.12522,-0.1474,1.89606
13.38,6.5,0.8,2.04554,0.12465,-0.1484,1.92847
13.38,6.5,0.9,2.05676,0.12425,-0.1491,1.94792
13.38,6.5,1,2.06592,0.12369,-0.1498,1.9492
13.38,6.5,1.25,2.08557,0.12272,-0.1513,1.94785
13.38,6.5,1.5,2.10142,0.12218,-0.1524,1.9319
13.38,6.5,1.75,2.11366,0.12181,-0.1533,1.93477
13.38,6.5,2,2.1245,0.12135,-0.1542,1.93898
13.38,6.5,2.5,2.1406,0.1208,-0.1555,1.9442
